,xcenter,ycenter,width,height,color,path,name
23,0.48401567339897156,0.5515972971916199,0.9002217054367065,0.8571476936340332,yellow,/content/VeRi/image_test/0002_c007_00085085_0.jpg,car
24,0.5121234655380249,0.5247398614883423,0.9496673941612244,0.8889464139938354,yellow,/content/VeRi/image_test/0002_c007_00085090_0.jpg,car
25,0.4904004633426666,0.5743427872657776,0.9649813175201416,0.8238772749900818,yellow,/content/VeRi/image_test/0002_c007_00085100_0.jpg,car
26,0.4951505959033966,0.4924989938735962,0.9708102345466614,0.9345495700836182,yellow,/content/VeRi/image_test/0002_c008_00084520_0.jpg,bus
27,0.7212071418762207,0.3966684937477112,0.5008977651596069,0.7893616557121277,yellow,/content/VeRi/image_test/0002_c009_00084480_0.jpg,car
28,0.4637802243232727,0.44747939705848694,0.9232161045074463,0.8843995332717896,yellow,/content/VeRi/image_test/0002_c009_00084485_0.jpg,car
29,0.4919404089450836,0.49044886231422424,0.8588322401046753,0.9621513485908508,yellow,/content/VeRi/image_test/0002_c009_00084490_0.jpg,car
30,0.539564311504364,0.48558324575424194,0.8899734616279602,0.9630801677703857,yellow,/content/VeRi/image_test/0002_c009_00084495_0.jpg,truck
31,0.48246192932128906,0.5133874416351318,0.9634106159210205,0.9299294352531433,yellow,/content/VeRi/image_test/0002_c009_00084500_0.jpg,truck
32,0.47572875022888184,0.44756752252578735,0.8749175667762756,0.8043922781944275,yellow,/content/VeRi/image_test/0002_c010_00083760_0.jpg,bus
33,0.5039909482002258,0.4702533483505249,0.8492920994758606,0.9270835518836975,yellow,/content/VeRi/image_test/0002_c010_00083765_0.jpg,bus
34,0.5115954875946045,0.46772661805152893,0.7358640432357788,0.881251335144043,yellow,/content/VeRi/image_test/0002_c010_00083775_0.jpg,bus
35,0.5156679749488831,0.49708518385887146,0.8613118529319763,0.9857593178749084,yellow,/content/VeRi/image_test/0002_c010_00083780_0.jpg,truck
36,0.5262553691864014,0.49754926562309265,0.793349027633667,0.9356630444526672,yellow,/content/VeRi/image_test/0002_c010_00083785_0.jpg,truck
37,0.49719226360321045,0.48843929171562195,0.9035286903381348,0.7643164396286011,yellow,/content/VeRi/image_test/0002_c011_00083550_0.jpg,truck
38,0.48550066351890564,0.5156788229942322,0.91219162940979,0.8315028548240662,yellow,/content/VeRi/image_test/0002_c011_00083565_0.jpg,truck
39,0.4987112283706665,0.4782845973968506,0.8561510443687439,0.9147661328315735,yellow,/content/VeRi/image_test/0002_c011_00083575_0.jpg,cell phone
40,0.5043279528617859,0.507037878036499,0.8973732590675354,0.9581522941589355,orange,/content/VeRi/image_test/0005_c002_00075730_0.jpg,car
41,0.5136812329292297,0.4977492392063141,0.8816614151000977,0.9161523580551147,orange,/content/VeRi/image_test/0005_c002_00075740_0.jpg,suitcase
42,0.5436311364173889,0.48372897505760193,0.8698680996894836,0.8572600483894348,orange,/content/VeRi/image_test/0005_c002_00075750_0.jpg,suitcase
43,0.4928138554096222,0.5016672015190125,0.892687976360321,0.9634037613868713,orange,/content/VeRi/image_test/0005_c003_00077665_0.jpg,suitcase
44,0.4949397146701813,0.4702949821949005,0.8459208011627197,0.8902115225791931,orange,/content/VeRi/image_test/0005_c003_00077670_0.jpg,suitcase
45,0.49746567010879517,0.46450597047805786,0.8818928599357605,0.8496512770652771,orange,/content/VeRi/image_test/0005_c003_00077675_0.jpg,car
46,0.4821409583091736,0.48584893345832825,0.9545100927352905,0.9070936441421509,orange,/content/VeRi/image_test/0005_c004_00077615_0.jpg,car
47,0.5023240447044373,0.48306527733802795,0.9191697835922241,0.9136486649513245,orange,/content/VeRi/image_test/0005_c004_00077620_0.jpg,car
48,0.48590296506881714,0.507356584072113,0.9634689688682556,0.9252462983131409,orange,/content/VeRi/image_test/0005_c004_00077625_0.jpg,car
49,0.4911031126976013,0.4969659447669983,0.9818093776702881,0.9518868327140808,orange,/content/VeRi/image_test/0005_c004_00077630_0.jpg,car
50,0.4897691607475281,0.5115700960159302,0.9338882565498352,0.900366485118866,orange,/content/VeRi/image_test/0005_c004_00077635_0.jpg,car
51,0.4857340455055237,0.4925152063369751,0.9656177163124084,0.9194013476371765,orange,/content/VeRi/image_test/0005_c004_00077650_0.jpg,car
52,0.5097567439079285,0.4996921122074127,0.880043089389801,0.990687370300293,orange,/content/VeRi/image_test/0005_c006_00076875_1.jpg,bus
53,0.5141210556030273,0.5623147487640381,0.9457052946090698,0.7788087129592896,orange,/content/VeRi/image_test/0005_c007_00078450_0.jpg,car
54,0.5109546184539795,0.5364497303962708,0.9755964875221252,0.9118027687072754,orange,/content/VeRi/image_test/0005_c007_00078455_0.jpg,car
55,0.49825090169906616,0.5305242538452148,0.9959566593170166,0.9192060828208923,orange,/content/VeRi/image_test/0005_c007_00078460_0.jpg,car
56,0.5058485865592957,0.6004666090011597,0.9815662503242493,0.7381057739257812,orange,/content/VeRi/image_test/0005_c007_00078465_0.jpg,car
57,0.499164879322052,0.6072762608528137,0.9970837235450745,0.7439943552017212,orange,/content/VeRi/image_test/0005_c007_00078470_0.jpg,car
58,0.5006733536720276,0.5127518773078918,0.9620943069458008,0.9176353812217712,orange,/content/VeRi/image_test/0005_c008_00077895_0.jpg,car
59,0.4938277304172516,0.4663216769695282,0.9650760293006897,0.8576476573944092,orange,/content/VeRi/image_test/0005_c009_00077840_0.jpg,train
60,0.4828619062900543,0.4519267678260803,0.9647829532623291,0.7962758541107178,orange,/content/VeRi/image_test/0005_c009_00077850_0.jpg,car
61,0.3987196087837219,0.4641267657279968,0.6767427921295166,0.8676277995109558,orange,/content/VeRi/image_test/0005_c009_00077855_0.jpg,train
62,0.5063675045967102,0.472842812538147,0.832502543926239,0.803107500076294,orange,/content/VeRi/image_test/0005_c009_00077860_0.jpg,train
63,0.49323612451553345,0.5064349174499512,0.9864722490310669,0.9284893870353699,orange,/content/VeRi/image_test/0005_c009_00077865_0.jpg,truck
64,0.494047611951828,0.4781666100025177,0.8873968720436096,0.9351527094841003,orange,/content/VeRi/image_test/0005_c010_00077035_0.jpg,suitcase
65,0.5170541405677795,0.45287272334098816,0.8480014801025391,0.839834451675415,orange,/content/VeRi/image_test/0005_c010_00077045_0.jpg,suitcase
66,0.5075052380561829,0.4673024117946625,0.9306023120880127,0.9048779010772705,orange,/content/VeRi/image_test/0005_c011_00076870_1.jpg,suitcase
67,0.5160001516342163,0.48177072405815125,0.8835509419441223,0.956093430519104,orange,/content/VeRi/image_test/0005_c011_00076875_1.jpg,bus
68,0.5123540759086609,0.4951368570327759,0.9102239608764648,0.9316389560699463,orange,/content/VeRi/image_test/0005_c011_00076885_0.jpg,bus
69,0.5411494970321655,0.49984243512153625,0.8426371216773987,0.8933665752410889,orange,/content/VeRi/image_test/0006_c014_00022335_0.jpg,truck
70,0.5342025756835938,0.5029439926147461,0.8859744668006897,0.9157691597938538,orange,/content/VeRi/image_test/0006_c014_00022340_1.jpg,truck
71,0.5422126054763794,0.4781893789768219,0.8981119990348816,0.9258182644844055,orange,/content/VeRi/image_test/0006_c014_00022345_0.jpg,truck
72,0.5736556053161621,0.5070714950561523,0.8468047380447388,0.9253116846084595,orange,/content/VeRi/image_test/0006_c014_00022350_0.jpg,car
73,0.5393261313438416,0.5001240968704224,0.8893558382987976,0.9297264218330383,orange,/content/VeRi/image_test/0006_c014_00022355_0.jpg,car
74,0.528258740901947,0.4917157292366028,0.9350858330726624,0.9077762961387634,orange,/content/VeRi/image_test/0006_c014_00022360_0.jpg,truck
75,0.4546910524368286,0.49523022770881653,0.8519367575645447,0.9238091111183167,orange,/content/VeRi/image_test/0006_c014_00024870_0.jpg,suitcase
76,0.47962212562561035,0.48781368136405945,0.8431860208511353,0.8867685794830322,orange,/content/VeRi/image_test/0006_c014_00024875_0.jpg,suitcase
77,0.48247548937797546,0.5002396106719971,0.8214383125305176,0.8971954584121704,orange,/content/VeRi/image_test/0006_c014_00024880_0.jpg,bus
78,0.48333922028541565,0.4886626899242401,0.8935965299606323,0.89573073387146,orange,/content/VeRi/image_test/0006_c014_00024885_0.jpg,suitcase
79,0.48656773567199707,0.4967145621776581,0.8419912457466125,0.8773462176322937,orange,/content/VeRi/image_test/0006_c014_00024890_0.jpg,suitcase
80,0.47189751267433167,0.4752460718154907,0.8654253482818604,0.8190658688545227,orange,/content/VeRi/image_test/0006_c014_00024895_0.jpg,suitcase
81,0.4843103885650635,0.4978722035884857,0.9427828192710876,0.9058663249015808,orange,/content/VeRi/image_test/0006_c015_00022375_0.jpg,truck
82,0.5147956609725952,0.47317108511924744,0.8921666741371155,0.8312585949897766,orange,/content/VeRi/image_test/0006_c015_00022380_0.jpg,truck
83,0.49022307991981506,0.47815176844596863,0.9052040576934814,0.8592870235443115,orange,/content/VeRi/image_test/0006_c015_00022385_0.jpg,car
84,0.4868592321872711,0.5199404358863831,0.9676382541656494,0.8527405261993408,orange,/content/VeRi/image_test/0006_c015_00022390_0.jpg,truck
85,0.4864758551120758,0.5110780000686646,0.9712461829185486,0.8816717863082886,orange,/content/VeRi/image_test/0006_c015_00022395_0.jpg,car
86,0.4949606657028198,0.5299463272094727,0.9203103184700012,0.8340352177619934,orange,/content/VeRi/image_test/0006_c015_00022400_0.jpg,truck
87,0.503872811794281,0.49137842655181885,0.7893919944763184,0.9173958897590637,orange,/content/VeRi/image_test/0006_c015_00024710_0.jpg,truck
88,0.5376704335212708,0.5193682312965393,0.6852814555168152,0.905685305595398,orange,/content/VeRi/image_test/0006_c015_00024715_0.jpg,truck
89,0.45359286665916443,0.45548054575920105,0.8026264905929565,0.7948142290115356,orange,/content/VeRi/image_test/0006_c015_00024720_0.jpg,cell phone
90,0.4660767912864685,0.5290289521217346,0.8050715327262878,0.8983026742935181,orange,/content/VeRi/image_test/0006_c015_00024735_0.jpg,cell phone
91,0.5144760608673096,0.5451736450195312,0.908531904220581,0.8818500638008118,orange,/content/VeRi/image_test/0006_c015_00024740_0.jpg,cell phone
92,0.5139895677566528,0.49925050139427185,0.8804396986961365,0.9171373844146729,orange,/content/VeRi/image_test/0006_c015_00024750_0.jpg,cell phone
93,0.513768196105957,0.4887326657772064,0.9423530697822571,0.8779023289680481,orange,/content/VeRi/image_test/0006_c016_00022025_0.jpg,car
94,0.4996631145477295,0.5254762768745422,0.9872291684150696,0.8733514547348022,orange,/content/VeRi/image_test/0006_c016_00022030_0.jpg,car
95,0.49566906690597534,0.5172790884971619,0.9913381338119507,0.8838831186294556,orange,/content/VeRi/image_test/0006_c016_00022035_0.jpg,car
96,0.5052312016487122,0.5473628640174866,0.9264960289001465,0.8133572340011597,orange,/content/VeRi/image_test/0006_c016_00022040_0.jpg,car
97,0.5180515646934509,0.586357593536377,0.876978874206543,0.7982152700424194,orange,/content/VeRi/image_test/0006_c016_00022045_0.jpg,car
98,0.4794527590274811,0.5195175409317017,0.8263499736785889,0.8583551049232483,orange,/content/VeRi/image_test/0006_c016_00022050_0.jpg,car
99,0.46187421679496765,0.49559688568115234,0.9222730994224548,0.9143774509429932,orange,/content/VeRi/image_test/0006_c016_00026255_0.jpg,truck
100,0.47903504967689514,0.48933130502700806,0.9486760497093201,0.9548095464706421,orange,/content/VeRi/image_test/0006_c016_00026265_0.jpg,truck
101,0.4690660834312439,0.49384111166000366,0.9381321668624878,0.9779707193374634,orange,/content/VeRi/image_test/0006_c016_00026300_0.jpg,truck
102,0.523196816444397,0.49618610739707947,0.8762928247451782,0.9527323842048645,orange,/content/VeRi/image_test/0006_c016_00026305_0.jpg,truck
103,0.45947760343551636,0.5009831190109253,0.9006783366203308,0.9643446207046509,orange,/content/VeRi/image_test/0006_c016_00026315_0.jpg,bus
104,0.4942781925201416,0.5062668919563293,0.9414368271827698,0.9797841906547546,orange,/content/VeRi/image_test/0006_c016_00026330_0.jpg,truck
105,0.5486767888069153,0.49714845418930054,0.8404725193977356,0.9208481907844543,orange,/content/VeRi/image_test/0006_c017_00023330_0.jpg,bus
106,0.46660366654396057,0.46993693709373474,0.801201581954956,0.8438555598258972,orange,/content/VeRi/image_test/0006_c017_00023340_0.jpg,truck
107,0.5466325879096985,0.49126219749450684,0.7962641716003418,0.8521174192428589,orange,/content/VeRi/image_test/0006_c017_00023350_0.jpg,truck
108,0.5200177431106567,0.46939390897750854,0.9476930499076843,0.8844085931777954,orange,/content/VeRi/image_test/0006_c017_00023365_0.jpg,truck
109,0.46369457244873047,0.44630563259124756,0.8692668676376343,0.8077180981636047,orange,/content/VeRi/image_test/0006_c017_00023380_0.jpg,truck
110,0.5383671522140503,0.48533326387405396,0.8109613060951233,0.9086839556694031,orange,/content/VeRi/image_test/0006_c017_00023390_0.jpg,car
111,0.4797518253326416,0.49870380759239197,0.8510547280311584,0.8337280750274658,orange,/content/VeRi/image_test/0006_c017_00023835_0.jpg,suitcase
112,0.5385810136795044,0.5270718932151794,0.8373705744743347,0.8704065084457397,orange,/content/VeRi/image_test/0006_c017_00023850_0.jpg,suitcase
113,0.5142769813537598,0.4837639331817627,0.78300940990448,0.8370458483695984,orange,/content/VeRi/image_test/0006_c017_00023870_0.jpg,suitcase
114,0.46199172735214233,0.5182924270629883,0.8726806044578552,0.8821423649787903,orange,/content/VeRi/image_test/0006_c019_00023095_0.jpg,car
115,0.4854351282119751,0.48623761534690857,0.94078129529953,0.8601692914962769,orange,/content/VeRi/image_test/0006_c019_00023100_0.jpg,car
116,0.48229658603668213,0.5134218335151672,0.8683285117149353,0.8880154490470886,orange,/content/VeRi/image_test/0006_c019_00023105_0.jpg,car
117,0.5167157649993896,0.5020699501037598,0.8517581224441528,0.8006309866905212,orange,/content/VeRi/image_test/0006_c019_00023110_0.jpg,car
118,0.4752280116081238,0.4613746702671051,0.8116263747215271,0.8335743546485901,orange,/content/VeRi/image_test/0006_c019_00023115_0.jpg,car
119,0.4932728707790375,0.45883429050445557,0.8207676410675049,0.8074217438697815,orange,/content/VeRi/image_test/0006_c019_00023120_0.jpg,truck
120,0.4856609106063843,0.4638358950614929,0.8404331207275391,0.8653698563575745,orange,/content/VeRi/image_test/0006_c019_00024125_0.jpg,suitcase
121,0.5197132229804993,0.4611853361129761,0.8028371930122375,0.8251200914382935,orange,/content/VeRi/image_test/0006_c019_00024130_0.jpg,suitcase
122,0.5052225589752197,0.48397329449653625,0.8939688801765442,0.8801239132881165,green,/content/VeRi/image_test/0009_c001_00067355_0.jpg,car
123,0.4960729777812958,0.48319166898727417,0.9882579445838928,0.9191442728042603,green,/content/VeRi/image_test/0009_c001_00067365_0.jpg,car
124,0.508251428604126,0.4844360947608948,0.8930279016494751,0.9202579855918884,green,/content/VeRi/image_test/0009_c001_00067370_0.jpg,car
125,0.4956528842449188,0.48934751749038696,0.9484915733337402,0.9006928205490112,green,/content/VeRi/image_test/0009_c001_00067380_0.jpg,car
126,0.5034249424934387,0.4878506660461426,0.9643353223800659,0.9254676103591919,green,/content/VeRi/image_test/0009_c001_00067390_0.jpg,truck
127,0.501279354095459,0.4853286147117615,0.9903925657272339,0.9374260306358337,green,/content/VeRi/image_test/0009_c001_00067395_0.jpg,car
128,0.4997269809246063,0.4876119792461395,0.9778277277946472,0.9367905855178833,green,/content/VeRi/image_test/0009_c012_00068000_0.jpg,car
129,0.48422887921333313,0.49332869052886963,0.9589787721633911,0.8889825344085693,green,/content/VeRi/image_test/0009_c012_00068010_0.jpg,car
130,0.501725435256958,0.4897477626800537,0.9887031316757202,0.9358228445053101,green,/content/VeRi/image_test/0009_c012_00068020_0.jpg,truck
131,0.49633175134658813,0.48905202746391296,0.9851164221763611,0.9332473278045654,green,/content/VeRi/image_test/0009_c012_00068030_0.jpg,truck
132,0.49929454922676086,0.4770393371582031,0.9908555746078491,0.9499230980873108,green,/content/VeRi/image_test/0009_c012_00068040_0.jpg,truck
133,0.47415608167648315,0.48270678520202637,0.9463433623313904,0.9171715378761292,green,/content/VeRi/image_test/0009_c012_00068050_1.jpg,suitcase
134,0.5529613494873047,0.5681807994842529,0.79864501953125,0.8481431603431702,green,/content/VeRi/image_test/0009_c013_00067830_0.jpg,car
135,0.47467663884162903,0.4363674223423004,0.7984299659729004,0.7671270966529846,green,/content/VeRi/image_test/0009_c013_00067835_0.jpg,car
136,0.5168518424034119,0.579312801361084,0.8188159465789795,0.8283752202987671,green,/content/VeRi/image_test/0009_c013_00067840_0.jpg,car
137,0.525779664516449,0.46487870812416077,0.8628541231155396,0.787402331829071,green,/content/VeRi/image_test/0009_c013_00067845_0.jpg,car
138,0.4916587471961975,0.47144079208374023,0.7870275378227234,0.8689587712287903,green,/content/VeRi/image_test/0009_c013_00067850_0.jpg,car
139,0.5096145272254944,0.5157175064086914,0.8068408370018005,0.8197799921035767,green,/content/VeRi/image_test/0009_c013_00067855_0.jpg,car
140,0.48037096858024597,0.48124581575393677,0.8874813318252563,0.8215616345405579,green,/content/VeRi/image_test/0009_c014_00070055_0.jpg,car
141,0.5237089991569519,0.49632224440574646,0.9237499833106995,0.769718587398529,green,/content/VeRi/image_test/0009_c014_00070060_0.jpg,car
142,0.5150234699249268,0.4589797556400299,0.8796265125274658,0.7780401110649109,green,/content/VeRi/image_test/0009_c014_00070065_0.jpg,car
143,0.4993188977241516,0.5067712664604187,0.927935779094696,0.7656472325325012,green,/content/VeRi/image_test/0009_c014_00070070_0.jpg,car
144,0.4702889323234558,0.49241727590560913,0.8458828926086426,0.7017849683761597,green,/content/VeRi/image_test/0009_c014_00070075_0.jpg,car
145,0.5174546241760254,0.4415228068828583,0.9067843556404114,0.8549361228942871,green,/content/VeRi/image_test/0009_c014_00089220_0.jpg,car
146,0.5075429677963257,0.43385550379753113,0.9185912609100342,0.8495047092437744,green,/content/VeRi/image_test/0009_c014_00089260_0.jpg,car
147,0.49274855852127075,0.4908772110939026,0.9467418193817139,0.94415283203125,green,/content/VeRi/image_test/0009_c014_00089265_0.jpg,car
148,0.4811721742153168,0.5023530125617981,0.911905825138092,0.8576799631118774,green,/content/VeRi/image_test/0009_c014_00089270_0.jpg,car
149,0.5286126732826233,0.4852048456668854,0.9017791152000427,0.9446524977684021,green,/content/VeRi/image_test/0009_c014_00089275_0.jpg,car
150,0.5474682450294495,0.47033196687698364,0.8835834264755249,0.9250204563140869,green,/content/VeRi/image_test/0009_c014_00089295_0.jpg,car
151,0.4885355532169342,0.5176830887794495,0.73697429895401,0.9197455644607544,green,/content/VeRi/image_test/0009_c015_00069815_0.jpg,car
152,0.5254052877426147,0.4753020107746124,0.7851728200912476,0.8688174486160278,green,/content/VeRi/image_test/0009_c015_00069820_0.jpg,car
153,0.4868631958961487,0.4688446819782257,0.8174644112586975,0.8472402691841125,green,/content/VeRi/image_test/0009_c015_00069850_0.jpg,car
154,0.5047648549079895,0.4567926824092865,0.8769953846931458,0.8576982617378235,green,/content/VeRi/image_test/0009_c015_00069855_0.jpg,car
155,0.49037912487983704,0.46182700991630554,0.8846882581710815,0.8773972392082214,green,/content/VeRi/image_test/0009_c015_00069860_0.jpg,car
156,0.4775140881538391,0.5353851318359375,0.8841991424560547,0.9090979695320129,green,/content/VeRi/image_test/0009_c015_00069865_0.jpg,car
157,0.8374388813972473,0.1369139701128006,0.322684645652771,0.2668777108192444,green,/content/VeRi/image_test/0009_c015_00089425_0.jpg,car
158,0.8777281045913696,0.16148275136947632,0.24353060126304626,0.32296550273895264,green,/content/VeRi/image_test/0009_c015_00089430_0.jpg,car
159,0.9005695581436157,0.10078827291727066,0.19776764512062073,0.1969463974237442,green,/content/VeRi/image_test/0009_c015_00089435_0.jpg,car
160,0.8391605019569397,0.10324398428201675,0.31990206241607666,0.20545123517513275,green,/content/VeRi/image_test/0009_c015_00089440_0.jpg,car
161,0.8728447556495667,0.17000962793827057,0.2524262070655823,0.33240753412246704,green,/content/VeRi/image_test/0009_c015_00089445_0.jpg,car
162,0.9182814359664917,0.1501694917678833,0.16152191162109375,0.29482218623161316,green,/content/VeRi/image_test/0009_c015_00089450_0.jpg,car
163,0.48540636897087097,0.4970107972621918,0.9537244439125061,0.9363691210746765,green,/content/VeRi/image_test/0009_c016_00071025_0.jpg,car
164,0.8621929287910461,0.06785345077514648,0.27165353298187256,0.1350903958082199,green,/content/VeRi/image_test/0009_c016_00071040_0.jpg,car
165,0.4793340861797333,0.508105993270874,0.9466264843940735,0.9277766942977905,green,/content/VeRi/image_test/0009_c016_00071045_0.jpg,car
166,0.06700374186038971,0.07155981659889221,0.1318882405757904,0.142364040017128,green,/content/VeRi/image_test/0009_c016_00071080_0.jpg,car
167,0.06659756600856781,0.10177679359912872,0.13265137374401093,0.20355358719825745,green,/content/VeRi/image_test/0009_c016_00071115_0.jpg,car
168,0.08419124037027359,0.08885074406862259,0.16527287662029266,0.17770148813724518,green,/content/VeRi/image_test/0009_c016_00071120_0.jpg,car
169,0.9469738602638245,0.0913635790348053,0.10480748116970062,0.18146656453609467,green,/content/VeRi/image_test/0009_c016_00089020_0.jpg,car
170,0.49896571040153503,0.4813542068004608,0.973375678062439,0.9081913232803345,green,/content/VeRi/image_test/0009_c016_00089025_0.jpg,truck
171,0.4902084171772003,0.48738840222358704,0.9766515493392944,0.8920848369598389,green,/content/VeRi/image_test/0009_c016_00089030_0.jpg,truck
172,0.5009090304374695,0.5167315602302551,0.9883269667625427,0.8754025101661682,green,/content/VeRi/image_test/0009_c016_00089035_0.jpg,truck
173,0.5130761861801147,0.5047155618667603,0.9461529850959778,0.9049429893493652,green,/content/VeRi/image_test/0009_c016_00089040_0.jpg,truck
174,0.5040209293365479,0.5019683837890625,0.9846017360687256,0.8760859370231628,green,/content/VeRi/image_test/0009_c016_00089045_0.jpg,truck
175,0.4596883952617645,0.5409296751022339,0.8882743716239929,0.8609359860420227,green,/content/VeRi/image_test/0009_c017_00068800_0.jpg,car
176,0.47279858589172363,0.5168569684028625,0.9121419787406921,0.8994430303573608,green,/content/VeRi/image_test/0009_c017_00068810_0.jpg,car
177,0.4759977459907532,0.44684094190597534,0.8921523690223694,0.8431872725486755,green,/content/VeRi/image_test/0009_c017_00068820_0.jpg,car
178,0.522972822189331,0.4866308867931366,0.8719663023948669,0.9217419624328613,green,/content/VeRi/image_test/0009_c019_00069075_0.jpg,car
179,0.5164589881896973,0.4864918887615204,0.8603073358535767,0.9073591828346252,green,/content/VeRi/image_test/0009_c019_00069080_0.jpg,car
180,0.4692651331424713,0.471612811088562,0.8197363615036011,0.9060607552528381,green,/content/VeRi/image_test/0009_c019_00069085_0.jpg,car
181,0.5030027031898499,0.46907544136047363,0.87800133228302,0.8435284495353699,green,/content/VeRi/image_test/0009_c019_00069095_0.jpg,car
182,0.5069937705993652,0.460760235786438,0.8780646920204163,0.8500136137008667,green,/content/VeRi/image_test/0009_c019_00069100_0.jpg,car
183,0.4884374439716339,0.46858641505241394,0.865580677986145,0.8580296039581299,green,/content/VeRi/image_test/0009_c019_00069105_0.jpg,car
184,0.48348528146743774,0.49466797709465027,0.9549868106842041,0.959142804145813,red,/content/VeRi/image_test/0014_c001_00041040_0.jpg,truck
185,0.5121960043907166,0.5133815407752991,0.9651497006416321,0.9234672784805298,red,/content/VeRi/image_test/0014_c001_00041050_0.jpg,car
186,0.5042181015014648,0.5051509141921997,0.9535970091819763,0.905608057975769,red,/content/VeRi/image_test/0014_c001_00041060_0.jpg,car
187,0.4858044981956482,0.500472366809845,0.953393280506134,0.9428423047065735,red,/content/VeRi/image_test/0014_c001_00041070_0.jpg,car
188,0.5059731006622314,0.5123241543769836,0.9515337944030762,0.9548510313034058,red,/content/VeRi/image_test/0014_c001_00041080_0.jpg,car
189,0.4957467019557953,0.5161292552947998,0.9324082732200623,0.7725988626480103,red,/content/VeRi/image_test/0014_c012_00040735_0.jpg,truck
190,0.5264156460762024,0.45227670669555664,0.8653174042701721,0.8698956966400146,red,/content/VeRi/image_test/0014_c012_00040740_0.jpg,truck
191,0.5291932225227356,0.5309247374534607,0.9173560738563538,0.7952516078948975,red,/content/VeRi/image_test/0014_c012_00040745_0.jpg,truck
192,0.47990158200263977,0.4918416738510132,0.9522019624710083,0.9293033480644226,red,/content/VeRi/image_test/0014_c012_00040750_0.jpg,truck
193,0.5107994675636292,0.4840497374534607,0.8784235715866089,0.8173198103904724,red,/content/VeRi/image_test/0014_c012_00040755_0.jpg,truck
194,0.5012820363044739,0.4514514207839966,0.9962546229362488,0.850835382938385,red,/content/VeRi/image_test/0014_c012_00040760_0.jpg,truck
195,0.3047068119049072,0.26294225454330444,0.604041337966919,0.521357536315918,red,/content/VeRi/image_test/0014_c013_00040815_0.jpg,car
